0.00,2.62,5.25,7.91,10.63,13.42,16.29,19.28,22.40,25.68,29.15,32.83,36.77,40.96,45.40,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,47.21,44.55,42.08,39.82,37.77,35.92,34.25,32.74,31.37,30.14,29.02,28.00,27.08,26.24,25.48,24.78,24.15,23.57,23.04,22.56,22.12,21.71,21.33,20.98,20.65,20.35,20.06,19.79,19.53,19.28,19.04,18.80,18.57,18.33,18.10,17.87,17.63,17.39,17.14,16.88,16.61,16.34,16.05,15.76,15.45,15.12,14.79,14.43,14.07,13.69,13.29,12.88,12.45,12.01,11.55,11.08,10.59,10.09,9.57,9.04,8.50,7.94,7.38,6.80,6.21,5.62,5.01,4.40,3.79,3.16,2.54,1.91,1.27,0.64,0.00,
0.00,2.61,5.23,7.89,10.59,13.35,16.20,19.15,22.23,25.46,28.88,32.51,36.41,40.61,45.16,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,47.12,44.45,42.03,39.86,37.90,36.14,34.55,33.11,31.81,30.63,29.56,28.58,27.70,26.90,26.17,25.50,24.89,24.34,23.83,23.37,22.95,22.56,22.20,21.86,21.55,21.26,20.98,20.72,20.47,20.23,19.99,19.76,19.53,19.30,19.07,18.84,18.60,18.36,18.10,17.84,17.57,17.29,17.00,16.69,16.37,16.03,15.68,15.31,14.93,14.53,14.11,13.68,13.23,12.76,12.28,11.78,11.26,10.73,10.18,9.62,9.04,8.45,7.85,7.24,6.61,5.98,5.34,4.69,4.03,3.37,2.70,2.03,1.35,0.68,0.00,
0.00,2.58,5.18,7.81,10.48,13.21,16.01,18.91,21.92,25.07,28.39,31.93,35.74,39.92,44.64,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,46.82,44.09,41.75,39.68,37.85,36.20,34.70,33.35,32.13,31.02,30.01,29.09,28.25,27.49,26.80,26.17,25.60,25.08,24.60,24.16,23.76,23.39,23.05,22.74,22.44,22.17,21.90,21.66,21.42,21.19,20.96,20.74,20.51,20.29,20.06,19.83,19.59,19.35,19.09,18.83,18.55,18.27,17.96,17.65,17.32,16.97,16.60,16.22,15.82,15.40,14.96,14.51,14.03,13.54,13.03,12.50,11.95,11.39,10.81,10.21,9.60,8.98,8.34,7.69,7.02,6.35,5.67,4.98,4.28,3.58,2.87,2.15,1.44,0.72,0.00,
0.00,2.55,5.11,7.69,10.31,12.99,15.72,18.54,21.46,24.50,27.69,31.07,34.70,38.71,43.45,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,46.07,43.36,41.18,39.29,37.61,36.10,34.73,33.48,32.35,31.32,30.38,29.53,28.75,28.04,27.39,26.81,26.27,25.78,25.34,24.93,24.56,24.22,23.90,23.61,23.33,23.08,22.83,22.60,22.38,22.16,21.94,21.73,21.51,21.30,21.07,20.85,20.61,20.37,20.11,19.85,19.57,19.27,18.96,18.64,18.29,17.93,17.56,17.16,16.74,16.30,15.84,15.37,14.87,14.35,13.81,13.25,12.67,12.08,11.46,10.83,10.18,9.52,8.85,8.15,7.45,6.74,6.02,5.28,4.54,3.80,3.04,2.29,1.53,0.76,0.00,
0.00,2.50,5.01,7.54,10.10,12.70,15.36,18.09,20.89,23.79,26.81,29.96,33.27,36.78,40.47,44.06,45.58,46.35,46.78,47.04,47.18,47.21,47.12,46.82,46.07,44.09,42.12,40.32,38.70,37.22,35.87,34.64,33.51,32.48,31.54,30.68,29.90,29.19,28.53,27.94,27.40,26.91,26.46,26.06,25.68,25.34,25.03,24.74,24.47,24.23,23.99,23.77,23.55,23.34,23.14,22.94,22.74,22.53,22.32,22.11,21.89,21.65,21.41,21.16,20.89,20.61,20.31,19.99,19.66,19.31,18.93,18.54,18.13,17.69,17.24,16.76,16.26,15.73,15.19,14.62,14.03,13.42,12.79,12.14,11.48,10.79,10.09,9.37,8.64,7.90,7.14,6.37,5.60,4.81,4.02,3.22,2.42,1.62,0.81,0.00,
0.00,2.44,4.89,7.35,9.84,12.36,14.93,17.55,20.22,22.97,25.79,28.68,31.65,34.65,37.60,40.20,41.92,43.03,43.74,44.19,44.46,44.55,44.45,44.09,43.36,42.12,40.71,39.30,37.96,36.70,35.53,34.45,33.46,32.54,31.70,30.92,30.22,29.57,28.99,28.45,27.97,27.52,27.12,26.76,26.42,26.12,25.84,25.58,25.34,25.12,24.91,24.71,24.52,24.33,24.14,23.95,23.76,23.57,23.37,23.17,22.95,22.72,22.48,22.23,21.96,21.68,21.37,21.05,20.71,20.35,19.97,19.56,19.13,18.68,18.20,17.70,17.18,16.63,16.06,15.46,14.84,14.20,13.54,12.85,12.14,11.42,10.68,9.92,9.15,8.36,7.56,6.75,5.93,5.09,4.26,3.41,2.56,1.71,0.86,0.00,
0.00,2.37,4.75,7.14,9.55,11.98,14.45,16.95,19.49,22.07,24.69,27.34,29.99,32.60,35.06,37.22,38.88,40.10,40.96,41.55,41.91,42.08,42.03,41.75,41.18,40.32,39.30,38.22,37.15,36.11,35.12,34.20,33.33,32.53,31.79,31.11,30.49,29.92,29.40,28.93,28.50,28.11,27.76,27.44,27.15,26.88,26.64,26.42,26.21,26.02,25.84,25.66,25.49,25.33,25.16,24.99,24.81,24.64,24.45,24.25,24.04,23.82,23.59,23.33,23.07,22.78,22.47,22.15,21.80,21.43,21.03,20.62,20.17,19.70,19.21,18.69,18.14,17.56,16.96,16.34,15.68,15.01,14.31,13.58,12.84,12.08,11.29,10.49,9.67,8.84,7.99,7.13,6.26,5.39,4.50,3.61,2.71,1.81,0.91,0.00,
0.00,2.30,4.60,6.91,9.23,11.57,13.94,16.32,18.72,21.14,23.57,26.00,28.38,30.69,32.83,34.73,36.29,37.52,38.45,39.13,39.58,39.82,39.86,39.68,39.29,38.70,37.96,37.15,36.31,35.47,34.66,33.89,33.16,32.48,31.84,31.26,30.72,30.23,29.79,29.38,29.01,28.68,28.38,28.11,27.87,27.65,27.44,27.26,27.09,26.93,26.78,26.63,26.48,26.34,26.19,26.04,25.89,25.72,25.55,25.36,25.16,24.95,24.72,24.47,24.20,23.92,23.61,23.28,22.92,22.55,22.14,21.71,21.25,20.77,20.25,19.71,19.14,18.53,17.90,17.25,16.56,15.85,15.11,14.35,13.56,12.76,11.93,11.08,10.22,9.34,8.44,7.54,6.62,5.69,4.75,3.81,2.86,1.91,0.96,0.00,
0.00,2.22,4.44,6.67,8.90,11.15,13.40,15.67,17.94,20.21,22.47,24.69,26.86,28.94,30.86,32.58,34.05,35.25,36.21,36.94,37.45,37.77,37.90,37.85,37.61,37.22,36.70,36.11,35.47,34.82,34.17,33.55,32.95,32.39,31.86,31.37,30.93,30.52,30.14,29.81,29.51,29.23,28.99,28.77,28.58,28.40,28.25,28.10,27.97,27.85,27.73,27.61,27.49,27.38,27.25,27.12,26.99,26.84,26.68,26.50,26.32,26.11,25.89,25.64,25.38,25.09,24.78,24.45,24.09,23.70,23.29,22.84,22.37,21.87,21.33,20.77,20.17,19.54,18.88,18.19,17.47,16.73,15.95,15.15,14.32,13.46,12.59,11.70,10.78,9.86,8.91,7.95,6.98,6.00,5.02,4.02,3.02,2.02,1.01,0.00,
0.00,2.14,4.28,6.42,8.56,10.71,12.86,15.01,17.16,19.29,21.39,23.45,25.44,27.34,29.09,30.68,32.07,33.24,34.20,34.96,35.53,35.92,36.14,36.20,36.10,35.87,35.53,35.12,34.66,34.17,33.68,33.19,32.72,32.27,31.85,31.46,31.11,30.78,30.49,30.22,29.99,29.78,29.59,29.43,29.29,29.17,29.05,28.95,28.86,28.78,28.69,28.61,28.52,28.43,28.34,28.23,28.11,27.98,27.84,27.68,27.50,27.30,27.09,26.85,26.59,26.30,25.99,25.66,25.29,24.90,24.48,24.02,23.53,23.01,22.46,21.87,21.25,20.59,19.90,19.18,18.43,17.64,16.82,15.97,15.10,14.20,13.28,12.34,11.37,10.39,9.40,8.39,7.36,6.33,5.29,4.24,3.18,2.13,1.06,0.00,
0.00,2.06,4.11,6.17,8.22,10.28,12.32,14.37,16.39,18.40,20.36,22.28,24.13,25.88,27.51,28.99,30.30,31.44,32.40,33.18,33.80,34.25,34.55,34.70,34.73,34.64,34.45,34.20,33.89,33.55,33.19,32.84,32.48,32.15,31.83,31.54,31.27,31.03,30.81,30.62,30.46,30.31,30.19,30.09,30.00,29.93,29.87,29.82,29.77,29.72,29.68,29.63,29.58,29.52,29.45,29.36,29.27,29.16,29.03,28.89,28.72,28.54,28.33,28.10,27.84,27.56,27.25,26.91,26.54,26.14,25.71,25.24,24.74,24.21,23.63,23.02,22.38,21.69,20.97,20.21,19.42,18.59,17.73,16.84,15.92,14.97,14.00,13.00,11.99,10.95,9.90,8.84,7.76,6.67,5.57,4.47,3.35,2.24,1.12,0.00,
0.00,1.97,3.95,5.92,7.88,9.85,11.80,13.74,15.65,17.54,19.39,21.19,22.91,24.55,26.07,27.47,28.73,29.83,30.78,31.58,32.23,32.74,33.11,33.35,33.48,33.51,33.46,33.33,33.16,32.95,32.72,32.48,32.25,32.02,31.80,31.60,31.43,31.27,31.13,31.02,30.92,30.85,30.79,30.75,30.72,30.70,30.69,30.69,30.69,30.69,30.68,30.67,30.65,30.62,30.58,30.53,30.46,30.37,30.26,30.13,29.98,29.80,29.61,29.38,29.13,28.85,28.54,28.21,27.83,27.43,26.99,26.51,26.00,25.45,24.85,24.22,23.55,22.83,22.08,21.29,20.45,19.58,18.68,17.74,16.77,15.77,14.75,13.70,12.62,11.53,10.43,9.30,8.17,7.02,5.86,4.70,3.53,2.36,1.18,0.00,
0.00,1.89,3.78,5.67,7.55,9.43,11.29,13.13,14.95,16.74,18.48,20.17,21.79,23.33,24.77,26.10,27.31,28.38,29.33,30.14,30.82,31.37,31.81,32.13,32.35,32.48,32.54,32.53,32.48,32.39,32.27,32.15,32.02,31.89,31.77,31.67,31.58,31.50,31.45,31.41,31.38,31.38,31.39,31.41,31.44,31.48,31.53,31.58,31.63,31.67,31.71,31.74,31.76,31.76,31.75,31.72,31.68,31.61,31.52,31.41,31.27,31.11,30.92,30.71,30.47,30.19,29.89,29.55,29.17,28.76,28.32,27.83,27.30,26.74,26.13,25.47,24.77,24.03,23.24,22.41,21.53,20.62,19.67,18.68,17.66,16.60,15.52,14.42,13.29,12.14,10.97,9.79,8.59,7.38,6.16,4.94,3.71,2.48,1.24,0.00,
